AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
35,0.3906895379,835,'2 2BR','1960-1979',0
52,0.7550138994,1178,'4 4BR+','1960-1979',74000
93,0.2641575492,784,'1 1BR','1990-1999',40000
63,0.24429045219999998,1032,'3 3BR','1960-1979',67000
74,0.28413476579999997,768,'1 1BR','1960-1979',0
53,0.6184078604,1641,'4 4BR+','1990-1999',20000
60,0.3887627863000001,1427,'3 3BR','1960-1979',0
59,0.3637407519,1100,'4 4BR+','-5',67000
93,0.7642105263,671,'2 2BR','1960-1979',0
35,1.9977713394,1034,'4 4BR+','-5',0
70,0.19858326329999998,2179,'4 4BR+','-5',6400
48,0.524918994,1895,'3 3BR','1960-1979',25950
65,0.2965234865,1474,'2 2BR','1960-1979',116000
35,0.35679550950000005,1243,'1 1BR','-5',0
33,0.2929171669,1895,'3 3BR','1980-1989',65000
45,0.2569156627,1474,'2 2BR','1940-1959',80000
41,0.2658182255,1474,'2 2BR','-5',50000
46,0.0725251121,1895,'3 3BR','-5',95000
59,0.5547121126,1895,'3 3BR','1960-1979',100000
30,0.1311696381,1243,'1 1BR','-5',95000
47,0.21523634690000001,888,'3 3BR','1960-1979',25000
77,0.1110787322,1034,'4 4BR+','1960-1979',42000
39,0.0799636364,888,'3 3BR','2000-2009',50000
49,0.0751130173,1034,'4 4BR+','2000-2009',25920
40,0.732,683,'2 2BR','1960-1979',0
33,0.175257732,567,'1 1BR','1960-1979',25000
64,0.49000663240000003,1002,'3 3BR','1960-1979',0
30,0.275378351,1204,'3 3BR','-5',85000
43,0.2018089074,1277,'3 3BR','1960-1979',70000
50,0.2478126738,1257,'4 4BR+','1960-1979',35000
77,0.3752032351,664,'2 2BR','1940-1959',0
60,0.11831730289999999,883,'3 3BR','1990-1999',70000
76,0.2282766403,1157,'4 4BR+','1960-1979',0
76,2.2946198671999998,507,'1 1BR','1990-1999',0
78,0.41815343439999997,1007,'1 1BR','1980-1989',0
66,0.2115076475,1148,'4 4BR+','-5',20000
43,0.1437792188,1151,'4 4BR+','-5',125646
30,0.07776,849,'3 3BR','-5',80000
26,0.3427320582,949,'3 3BR','-5',18000
79,3.405,1004,'3 3BR','1960-1979',0
29,0.2719007072,888,'3 3BR','1960-1979',41600
42,0.0792457865,888,'3 3BR','1980-1989',45000
32,0.19072958969999998,888,'3 3BR','1990-1999',100000
49,0.13422443439999998,1034,'4 4BR+','1980-1989',35800
-9,-9.0,1034,'4 4BR+','1990-1999',-9
25,0.2369156816,542,'1 1BR','1960-1979',40800
27,0.2348023302,907,'3 3BR','1960-1979',45000
57,1.5741642756999998,1343,'3 3BR','2000-2009',15000
81,0.4455,949,'3 3BR','1960-1979',0
56,0.7598181818,1100,'4 4BR+','2000-2009',19000
31,0.3810558207,949,'3 3BR','1940-1959',15000
81,0.08780637050000001,949,'3 3BR','1960-1979',0
72,0.06430114370000001,1102,'3 3BR','-5',0
45,0.4791351351,794,'2 2BR','1960-1979',13888
42,0.17482727550000002,1091,'4 4BR+','1960-1979',12000
34,0.2708,949,'3 3BR','1940-1959',20000
63,0.179656342,949,'3 3BR','1960-1979',80000
-9,-9.0,859,'3 3BR','1960-1979',-9
20,2.8164088769,644,'2 2BR','1960-1979',3000
57,0.3202432632,1660,'4 4BR+','-5',100000
39,0.2922740895,949,'3 3BR','1960-1979',39400
35,0.19133124769999998,949,'3 3BR','1960-1979',85000
65,0.040908898799999996,949,'3 3BR','1980-1989',24000
51,0.1795931094,949,'3 3BR','2000-2009',77000
56,0.385827333,491,'1 1BR','-5',0
50,0.8895091881999999,631,'2 2BR','1960-1979',12923
34,0.400819555,984,'4 4BR+','1980-1989',21000
69,0.374259771,878,'3 3BR','1960-1979',0
87,1.2085889571,486,'1 1BR','2000-2009',0
64,0.10030191210000004,794,'2 2BR','1940-1959',0
84,0.1049230769,1328,'4 4BR+','-5',0
29,0.2902115314,1153,'3 3BR','2000-2009',42000
70,0.10551057720000001,984,'4 4BR+','-5',19000
54,0.1786145512,877,'3 3BR','-5',12000
63,0.0696350365,1153,'3 3BR','1960-1979',8700
41,0.065214362,631,'2 2BR','1960-1979',61000
-9,-9.0,631,'2 2BR','-5',-9
50,0.3129721049,1438,'3 3BR','-5',0
46,0.2062935773,1073,'4 4BR+','-5',19500
47,0.1147567555,752,'2 2BR','1980-1989',30000
65,0.2983019016,907,'3 3BR','1960-1979',10000
79,0.2225357791,1282,'3 3BR','1990-1999',0
56,0.17121290100000006,671,'2 2BR','1990-1999',35000
66,0.18053669579999998,1100,'4 4BR+','2000-2009',16500
67,0.17900990100000005,1208,'3 3BR','2000-2009',15000
60,0.188054883,868,'2 2BR','1990-1999',0
51,0.4312007011,888,'3 3BR','1940-1959',0
40,0.6266789021,1034,'4 4BR+','2000-2009',0
77,0.1038952537,1034,'4 4BR+','1990-1999',0
64,0.21508474579999998,1208,'3 3BR','1980-1989',0
34,0.2779310345,1009,'4 4BR+','1960-1979',30000
36,0.48476903439999997,877,'3 3BR','1990-1999',26000
68,0.1051916282,877,'3 3BR','-5',11376
89,0.3092511013,2077,'4 4BR+','1940-1959',0
66,0.3050937233,1034,'4 4BR+','1940-1959',12000
51,0.0560607325,888,'3 3BR','1990-1999',36000
41,0.07643312099999999,888,'3 3BR','1980-1989',60000
56,0.1094722483,664,'2 2BR','-5',22000
35,0.17321709300000002,991,'4 4BR+','2000-2009',91000
40,0.1068760461,1157,'4 4BR+','1960-1979',147000
61,0.2047116166,517,'1 1BR','1990-1999',0
32,-1.0,1251,'3 3BR','1960-1979',0
62,1.4072575927000002,741,'2 2BR','1980-1989',42000
62,0.42,828,'2 2BR','1990-1999',0
40,0.3105742207,1435,'4 4BR+','2000-2009',0
-9,-9.0,949,'3 3BR','1990-1999',-9
-9,-9.0,737,'2 2BR','1980-1989',-9
68,0.1440451906,792,'2 2BR','1980-1989',0
27,0.3421853504,780,'2 2BR','1990-1999',24000
56,0.15239012970000002,949,'3 3BR','2000-2009',18000
66,0.1287437186,989,'3 3BR','1980-1989',25000
-9,-9.0,828,'2 2BR','1980-1989',-9
40,0.1917277527,1239,'4 4BR+','2000-2009',237000
22,0.22356697,751,'2 2BR','1980-1989',42000
21,0.9482965059,1209,'4 4BR+','2000-2009',10000
28,0.12179324820000001,1303,'4 4BR+','1980-1989',55300
23,0.1740435109,751,'2 2BR','1980-1989',22000
40,0.49408131759999996,1004,'3 3BR','2000-2009',35000
55,0.42345781619999995,949,'3 3BR','1980-1989',70000
60,0.0759219958,1236,'4 4BR+','1980-1989',14811
28,0.340999207,873,'3 3BR','1980-1989',19344
49,0.30573956550000003,1058,'3 3BR','2000-2009',7200
29,0.3519577911,1102,'3 3BR','2000-2009',67500
43,0.1928939402,849,'3 3BR','2000-2009',113000
27,0.2089658473,849,'3 3BR','2000-2009',81000
59,0.5005301378,1282,'3 3BR','2000-2009',50000
45,0.652605558,1667,'4 4BR+','2000-2009',24453
80,0.1300232019,1100,'4 4BR+','1980-1989',0
32,0.3041488484,1282,'3 3BR','2000-2009',80000
37,0.8592638415999999,1528,'4 4BR+','2000-2009',0
78,0.3434572807,949,'3 3BR','1980-1989',0
36,0.2895006003,1058,'3 3BR','2000-2009',45000
47,0.1241281976,874,'2 2BR','2000-2009',170000
35,0.21642827120000002,737,'1 1BR','1980-1989',78500
56,0.1260061287,1249,'4 4BR+','2000-2009',48000
-9,-9.0,737,'1 1BR','1980-1989',-9
32,0.45383599469999997,792,'2 2BR','2000-2009',25000
38,0.15240929849999998,874,'2 2BR','1980-1989',78000
38,0.4284,1158,'3 3BR','2000-2009',4000
70,0.3329015544,542,'1 1BR','1980-1989',0
31,-1.0,737,'2 2BR','1990-1999',0
77,0.4466666667,1002,'3 3BR','1980-1989',0
68,0.07582822089999999,1277,'3 3BR','1980-1989',84000
39,0.2422531406,2101,'4 4BR+','2000-2009',148000
68,0.227123025,973,'3 3BR','2000-2009',0
-9,-9.0,727,'2 2BR','1980-1989',-9
68,0.1650880407,1145,'4 4BR+','1980-1989',0
71,0.2031120433,1058,'3 3BR','2000-2009',40000
52,0.1403636933,1806,'3 3BR','1980-1989',115000
59,0.0487044838,1302,'3 3BR','1980-1989',104000
25,0.28531012899999997,940,'2 2BR','1980-1989',70000
33,0.26305220879999996,1153,'3 3BR','1980-1989',0
45,0.1630888311,883,'3 3BR','2000-2009',66200
44,0.1565206954,600,'1 1BR','1980-1989',50000
66,0.0795194085,1277,'3 3BR','2000-2009',60000
67,0.1541804016,1435,'4 4BR+','1980-1989',0
49,0.5019894705,1243,'1 1BR','2000-2009',140000
31,0.24042083649999998,1243,'1 1BR','2000-2009',150000
35,0.6641126761,1243,'1 1BR','2000-2009',45000
54,0.1461167725,973,'3 3BR','2000-2009',167000
39,0.23714949829999998,973,'3 3BR','2000-2009',102000
47,0.2166469402,951,'3 3BR','1980-1989',120000
34,0.19368392969999998,1019,'3 3BR','2000-2009',60000
46,0.0921208738,1430,'3 3BR','2000-2009',86000
58,0.5615946515,1473,'4 4BR+','2000-2009',3000
28,0.2552553053,1710,'4 4BR+','2000-2009',60000
58,0.10163636359999999,949,'3 3BR','1980-1989',24000
23,0.2595703003,643,'1 1BR','2000-2009',48000
60,0.2975304382,904,'2 2BR','1980-1989',20000
58,0.08937931029999999,1302,'3 3BR','2000-2009',22000
55,0.1010526316,1079,'4 4BR+','2000-2009',215000
31,0.7018378378,1000,'1 1BR','1980-1989',25000
75,0.2837015857,1277,'3 3BR','2000-2009',0
58,0.1708561931,1406,'4 4BR+','1980-1989',48000
48,0.26289383260000004,751,'2 2BR','2000-2009',62000
59,0.1139576332,1077,'3 3BR','2000-2009',147000
47,0.6949030869,1148,'4 4BR+','2000-2009',19643
22,0.1017837518,664,'2 2BR','1980-1989',71000
41,0.1693793103,883,'3 3BR','2000-2009',85000
42,0.260521653,883,'3 3BR','2000-2009',105000
73,0.0443429186,918,'4 4BR+','1980-1989',0
32,0.21296702039999998,1130,'4 4BR+','2000-2009',105000
62,0.0438678833,752,'2 2BR','2000-2009',341943
39,0.2957457336,1129,'4 4BR+','1980-1989',87000
29,0.0986528249,1058,'3 3BR','1980-1989',100000
40,0.1319910749,1282,'3 3BR','2000-2009',95500
35,0.19504226730000002,769,'1 1BR','2000-2009',49000
26,0.19030424280000002,725,'2 2BR','1980-1989',41000
31,0.4895804696,956,'2 2BR','1980-1989',18000
19,-1.0,1421,'3 3BR','2000-2009',0
29,0.1528354287,769,'1 1BR','2000-2009',67000
29,0.534796188,1050,'2 2BR','1980-1989',25000
67,0.12043095390000001,1282,'3 3BR','2000-2009',0
54,7.6631578947,1050,'2 2BR','2000-2009',0
61,0.12834080720000002,883,'3 3BR','2000-2009',0
51,0.027654779100000002,1151,'4 4BR+','2000-2009',113000
93,0.48700000000000004,1721,'3 3BR','2000-2009',0
75,6.6984866123,1136,'2 2BR','2000-2009',0
33,0.1669044223,1056,'3 3BR','2000-2009',70000
40,0.16223370939999998,1037,'3 3BR','2000-2009',180000
50,0.12479282050000001,888,'3 3BR','1980-1989',99000
73,0.2287826087,557,'1 1BR','1990-1999',25000
-9,-9.0,557,'1 1BR','1980-1989',-9
27,0.0347146352,743,'2 2BR','1980-1989',65000
59,0.2203383716,1185,'3 3BR','1990-1999',4800
31,0.2376827176,1302,'3 3BR','2000-2009',44000
47,0.19915600879999998,1147,'4 4BR+','1980-1989',123500
47,0.0290732889,1497,'4 4BR+','2000-2009',3000
51,0.2005217232,1523,'4 4BR+','1980-1989',90000
64,0.11995770900000001,1407,'3 3BR','1980-1989',210000
41,0.356412545,2077,'4 4BR+','2000-2009',100000
68,0.2947093403,1082,'1 1BR','2000-2009',15000
63,0.0818666018,1987,'4 4BR+','2000-2009',80000
37,0.2486178563,1806,'3 3BR','2000-2009',250000
52,0.6744575962,1806,'3 3BR','After 2010',40000
45,0.6722739561,1806,'3 3BR','2000-2009',40000
49,0.24979484,1294,'2 2BR','2000-2009',50000
31,0.34045627590000005,1294,'2 2BR','2000-2009',36000
76,0.7057142856999999,1007,'1 1BR','2000-2009',0
86,0.23665007670000002,552,'1 1BR','2000-2009',0
46,0.9721417428,956,'2 2BR','1980-1989',9000
50,0.1659572136,1117,'4 4BR+','2000-2009',108500
40,0.23464645739999998,704,'2 2BR','1980-1989',28000
80,0.1845904736,1019,'3 3BR','1990-1999',0
46,0.1769527894,1336,'4 4BR+','1980-1989',122000
87,0.035629385699999995,1032,'3 3BR','2000-2009',0
46,0.0474705745,1032,'3 3BR','2000-2009',154000
32,0.1593103825,988,'3 3BR','2000-2009',42000
65,0.44515415799999997,1214,'4 4BR+','2000-2009',40000
78,0.200625,1058,'3 3BR','2000-2009',0
61,0.236476855,1282,'3 3BR','2000-2009',30000
35,0.1181045657,1436,'4 4BR+','2000-2009',125000
45,5.9255918828,1420,'4 4BR+','2000-2009',0
60,0.2547103745,1173,'3 3BR','1980-1989',60000
39,0.233322007,853,'3 3BR','2000-2009',53000
61,0.1209896907,849,'3 3BR','1980-1989',0
38,2.1687272727,649,'2 2BR','1980-1989',0
62,3.7587454764999997,1523,'4 4BR+','1980-1989',5000
57,0.2303487948,3100,'4 4BR+','2000-2009',65000
57,0.2662861895,2701,'3 3BR','1980-1989',134000
45,0.1661279965,1392,'1 1BR','1980-1989',95000
60,0.2179217922,2701,'3 3BR','1980-1989',112253
61,0.5098591549,507,'1 1BR','1980-1989',0
75,0.4038861901,989,'3 3BR','2000-2009',0
70,0.11284570349999999,1242,'3 3BR','1980-1989',34000
74,0.0324983074,1164,'3 3BR','1980-1989',0
40,0.34452993060000003,909,'3 3BR','2000-2009',32000
33,0.402275241,1032,'3 3BR','2000-2009',38000
60,0.1586866233,1249,'4 4BR+','2000-2009',32000
51,0.38804494380000004,792,'2 2BR','2000-2009',0
66,0.07601133139999999,1037,'3 3BR','1990-1999',110000
55,0.0525335836,1019,'3 3BR','2000-2009',130000
32,0.1583939129,1073,'3 3BR','2000-2009',112000
75,0.4034789987,1073,'3 3BR','1980-1989',0
45,0.0760941577,1200,'3 3BR','1980-1989',74000
50,0.20107842059999997,1468,'4 4BR+','2000-2009',91220
82,0.3450810811,910,'2 2BR','2000-2009',0
67,3.2335554683999996,1528,'4 4BR+','2000-2009',0
27,0.2308000178,757,'1 1BR','2000-2009',45000
32,0.3639065939,910,'2 2BR','2000-2009',35000
33,0.2692985338,1468,'4 4BR+','2000-2009',67000
22,0.5820530507,784,'1 1BR','2000-2009',31920
52,0.1488857894,1710,'4 4BR+','2000-2009',185000
52,-1.0,1891,'4 4BR+','2000-2009',0
50,0.4885425148,1822,'4 4BR+','2000-2009',16800
43,0.2516022134,1645,'4 4BR+','2000-2009',96000
57,0.4657377049,1898,'4 4BR+','1980-1989',0
24,0.3032312879,974,'2 2BR','2000-2009',31500
26,0.25366336629999997,1075,'2 2BR','1980-1989',25000
23,0.18769142809999997,692,'2 2BR','2000-2009',49000
30,0.15022722730000002,692,'2 2BR','1980-1989',70000
52,0.4004257879,1032,'3 3BR','2000-2009',10000
73,0.3850567636,1059,'4 4BR+','2000-2009',11000
51,0.1549614155,962,'3 3BR','1980-1989',77000
37,0.4120616728,1259,'4 4BR+','1990-1999',44000
37,0.1098507147,1343,'3 3BR','2000-2009',144000
26,0.1858805482,776,'2 2BR','1980-1989',60000
43,0.05821268,1115,'3 3BR','2000-2009',67000
66,1.176023976,1125,'3 3BR','1980-1989',0
56,0.11061847820000001,1259,'4 4BR+','1990-1999',134000
24,0.17156659429999999,853,'3 3BR','2000-2009',82000
36,20.64,517,'1 1BR','1980-1989',0
28,0.1017907634,1639,'3 3BR','1980-1989',19000
25,0.2309455379,1294,'2 2BR','1980-1989',55000
55,0.1536,644,'2 2BR','1980-1989',0
83,3.5302325581,507,'1 1BR','1980-1989',0
43,0.1618129832,1627,'3 3BR','1980-1989',85000
35,0.5014629755,1259,'3 3BR','1980-1989',11972
69,0.146,1082,'4 4BR+','2000-2009',0
73,0.1313571429,1144,'4 4BR+','1980-1989',0
58,0.20937313429999999,1208,'3 3BR','1980-1989',0
26,0.1402297156,915,'2 2BR','1980-1989',55000
89,0.029992305099999998,642,'2 2BR','2000-2009',0
23,0.1227412752,568,'1 1BR','2000-2009',75000
26,0.0780998625,669,'2 2BR','1980-1989',68400
73,0.1320340269,669,'2 2BR','1980-1989',0
56,0.1246760175,921,'3 3BR','1990-1999',216800
82,0.0868077473,1721,'3 3BR','2000-2009',0
68,0.21909202449999998,1721,'3 3BR','2000-2009',61000
41,-1.0,1623,'3 3BR','2000-2009',0
51,0.266864077,1623,'3 3BR','2000-2009',100000
80,2.68875,1335,'2 2BR','2000-2009',0
86,0.4841666667,1335,'2 2BR','2000-2009',0
57,0.0715571081,1721,'3 3BR','2000-2009',166000
38,0.2352337456,907,'3 3BR','2000-2009',58500
43,0.3432554785,907,'3 3BR','1990-1999',25000
73,0.0706464397,1336,'4 4BR+','1980-1989',34000
33,0.2828670909,1282,'3 3BR','2000-2009',50000
50,0.17027869850000002,1282,'3 3BR','2000-2009',78000
89,0.1258333333,701,'1 1BR','1980-1989',0
43,0.1811280784,1381,'4 4BR+','2000-2009',102000
48,0.1726893944,1178,'4 4BR+','2000-2009',73000
-9,-9.0,600,'1 1BR','2000-2009',-9
76,1.043562753,1082,'4 4BR+','1980-1989',0
71,0.26053231,1025,'3 3BR','1980-1989',0
-9,-9.0,484,'0 Studio','1980-1989',-9
32,0.41604447969999997,1467,'4 4BR+','1980-1989',19000
58,0.0973479396,907,'3 3BR','1980-1989',144000
78,0.2382495948,784,'1 1BR','1990-1999',0
60,0.1617810315,1156,'1 1BR','2000-2009',200000
44,0.4415087572,1798,'3 3BR','2000-2009',83000
75,1.0139393939,976,'2 2BR','2000-2009',0
30,48.464692483,1438,'3 3BR','2000-2009',0
81,0.19578947370000002,956,'2 2BR','1980-1989',0
50,0.4822362592,1058,'3 3BR','2000-2009',35000
33,0.5401362361,745,'2 2BR','1980-1989',15000
67,0.2106603154,1249,'4 4BR+','1980-1989',600
46,0.13653697880000001,745,'2 2BR','1990-1999',48000
44,0.9028169014,785,'2 2BR','1980-1989',0
-9,-9.0,1343,'3 3BR','1980-1989',-9
77,1.0866666667,1343,'3 3BR','1980-1989',0
27,0.20767358030000002,997,'3 3BR','1980-1989',45000
35,0.319269175,1890,'3 3BR','1980-1989',120000
36,0.2517946666,1082,'4 4BR+','2000-2009',85000
49,0.29474176679999997,951,'3 3BR','1980-1989',119750
69,0.3601694915,773,'2 2BR','1980-1989',0
-9,-9.0,801,'2 2BR','1980-1989',-9
54,0.09202658550000001,801,'2 2BR','1980-1989',90000
31,0.4958587421,1827,'4 4BR+','2000-2009',22000
64,0.5954851485,1322,'2 2BR','1980-1989',0
31,0.4912768472,925,'2 2BR','2000-2009',14400
35,0.3211739692,1592,'4 4BR+','2000-2009',48000
45,0.2629880966,1827,'4 4BR+','2000-2009',51000
40,0.1867283191,1530,'3 3BR','2000-2009',55000
42,0.3863217746,1619,'3 3BR','2000-2009',15000
39,0.1824474363,1363,'3 3BR','1980-1989',100000
38,0.24878085379999998,844,'1 1BR','2000-2009',40000
71,0.32227787199999997,1530,'3 3BR','1990-1999',0
51,0.2633668852,828,'2 2BR','1980-1989',65000
54,0.3845520748,1267,'4 4BR+','2000-2009',96000
55,0.13624543990000001,973,'2 2BR','1980-1989',105000
53,0.231681998,1609,'4 4BR+','2000-2009',48000
-9,-9.0,1104,'2 2BR','1980-1989',-9
73,0.3665661353,1104,'2 2BR','1980-1989',0
24,0.1385724304,1104,'2 2BR','1980-1989',174000
53,0.37431192659999996,557,'1 1BR','1980-1989',0
45,0.0438449996,1697,'4 4BR+','1980-1989',118000
35,0.1210437102,1430,'3 3BR','2000-2009',72000
29,0.1394194703,1104,'2 2BR','2000-2009',104000
35,0.3057639686,784,'1 1BR','2000-2009',34000
27,0.2397142857,897,'1 1BR','2000-2009',81000
35,0.3100007502,1104,'2 2BR','1980-1989',80000
63,0.048327518099999994,1115,'3 3BR','2000-2009',341943
23,0.221682243,609,'1 1BR','1980-1989',28000
57,0.1058507463,1154,'3 3BR','1990-1999',110000
68,0.832160804,1115,'3 3BR','2000-2009',0
35,0.178483033,1239,'4 4BR+','2000-2009',86488
77,0.0743830113,1531,'4 4BR+','2000-2009',4800
62,1.1258823529000002,702,'1 1BR','2000-2009',4800
43,0.0972115769,2159,'4 4BR+','2000-2009',421943
-9,-9.0,1125,'1 1BR','2000-2009',-9
56,0.0758373648,2280,'4 4BR+','2000-2009',341943
61,0.3370870871,1257,'4 4BR+','1980-1989',0
46,0.7870821379,1056,'3 3BR','1980-1989',0
-9,-9.0,918,'4 4BR+','1980-1989',-9
57,0.2738130608,1153,'3 3BR','2000-2009',101000
32,0.19831539539999998,2299,'4 4BR+','1980-1989',108000
-9,-9.0,615,'1 1BR','1980-1989',-9
56,0.1626992793,1082,'4 4BR+','1980-1989',55000
51,0.1160460657,765,'2 2BR','1980-1989',25000
53,0.21359312960000001,1287,'4 4BR+','1980-1989',130000
58,0.18795353420000002,1002,'3 3BR','2000-2009',67000
55,0.13895086710000001,883,'3 3BR','1990-1999',130000
58,0.4345854736,1153,'3 3BR','2000-2009',0
57,0.1157647059,808,'1 1BR','1980-1989',81271
42,0.420998456,1004,'3 3BR','2000-2009',35000
23,0.3574430759,842,'3 3BR','1980-1989',27400
67,0.4158477812,2206,'4 4BR+','1980-1989',10000
39,0.0773896206,1135,'4 4BR+','2000-2009',437383
39,0.18262330940000002,1130,'4 4BR+','2000-2009',75000
44,0.0628000379,1034,'4 4BR+','1990-1999',0
-9,-9.0,1251,'3 3BR','1980-1989',-9
-9,-9.0,834,'1 1BR','2000-2009',-9
73,0.14313537640000001,1343,'3 3BR','2000-2009',0
68,22.893617021,1544,'4 4BR+','2000-2009',0
54,0.1220477636,2374,'4 4BR+','1980-1989',91000
49,0.1435428571,844,'1 1BR','2000-2009',95000
52,0.15544041449999998,1530,'3 3BR','2000-2009',100000
53,0.12336576789999999,1530,'3 3BR','2000-2009',130000
38,0.16900394100000002,1827,'4 4BR+','2000-2009',100000
31,0.1015094007,1568,'3 3BR','1980-1989',68000
-9,-9.0,1057,'2 2BR','2000-2009',-9
38,0.8139911039,1064,'2 2BR','1980-1989',8372
31,-1.0,1530,'3 3BR','2000-2009',0
-9,-9.0,1827,'4 4BR+','2000-2009',-9
61,0.1602120549,1827,'4 4BR+','2000-2009',42000
68,1.1946067416,1064,'2 2BR','1980-1989',0
71,0.3453456221,843,'3 3BR','2000-2009',0
78,0.2597558973,718,'2 2BR','2000-2009',0
57,0.297493267,907,'3 3BR','2000-2009',0
-9,-9.0,907,'3 3BR','2000-2009',-9
47,0.9219758173999999,1043,'4 4BR+','2000-2009',9000
37,0.3148405615,1302,'3 3BR','2000-2009',41320
49,0.1499869627,1349,'4 4BR+','1980-1989',100000
18,0.24835830609999998,893,'2 2BR','2000-2009',45000
36,0.288048008,1333,'4 4BR+','2000-2009',28000
28,0.1452701935,819,'2 2BR','1980-1989',88000
55,0.1617810315,1302,'3 3BR','2000-2009',100000
21,0.36283402789999997,652,'1 1BR','1980-1989',24500
40,0.26251375600000004,988,'3 3BR','2000-2009',60000
33,0.099619924,988,'3 3BR','2000-2009',130000
30,6.0461538462,602,'1 1BR','1980-1989',0
48,0.24086464230000001,737,'2 2BR','1980-1989',35000
55,0.029670284100000006,1058,'3 3BR','2000-2009',170000
31,0.23080892050000001,1117,'3 3BR','2000-2009',67000
-9,-9.0,729,'1 1BR','1980-1989',-9
77,0.0771571863,1117,'3 3BR','2000-2009',0
62,0.051056981900000006,1214,'4 4BR+','2000-2009',401943
43,0.17513171760000001,1032,'3 3BR','1980-1989',70000
51,0.33625386310000005,1187,'4 4BR+','2000-2009',125600
56,0.40297297299999996,1117,'3 3BR','2000-2009',0
35,0.5996496204,864,'2 2BR','1980-1989',12000
43,0.1248571429,729,'1 1BR','2000-2009',0
36,0.0669222726,1117,'3 3BR','1980-1989',48000
31,0.18671161579999998,853,'3 3BR','1980-1989',54000
40,0.111286173,1843,'3 3BR','1980-1989',350000
78,0.8918918919,518,'1 1BR','2000-2009',0
65,0.2183400976,1130,'4 4BR+','1980-1989',665
60,0.1899899023,1430,'3 3BR','2000-2009',105000
-9,-9.0,1710,'4 4BR+','2000-2009',-9
29,1.5388235294,784,'1 1BR','1980-1989',0
68,0.8185762494,1427,'3 3BR','1980-1989',17000
-9,-9.0,602,'1 1BR','After 2010',-9
27,0.3617857143,737,'2 2BR','2000-2009',30000
62,0.2414342629,1217,'4 4BR+','1980-1989',9385
32,0.17825932,991,'4 4BR+','2000-2009',140050
31,0.107707001,1438,'3 3BR','2000-2009',199936
67,0.3812303547,1208,'3 3BR','2000-2009',0
18,-1.0,765,'1 1BR','1980-1989',0
36,0.30622115969999997,1290,'3 3BR','2000-2009',36000
40,1.1746666667,765,'1 1BR','1980-1989',0
56,0.285669142,1282,'3 3BR','2000-2009',38000
32,0.0965966311,1282,'3 3BR','2000-2009',145000
48,0.1396238257,1528,'4 4BR+','2000-2009',204000
67,0.8197424893,1282,'3 3BR','2000-2009',0
23,0.18147731530000002,664,'2 2BR','1980-1989',0
79,0.2811418685,517,'1 1BR','1990-1999',0
64,0.12246376810000001,915,'2 2BR','1980-1989',0
68,1.6498625115,1282,'3 3BR','2000-2009',0
34,0.33753304590000005,1528,'4 4BR+','2000-2009',84000
38,0.0561980993,1528,'4 4BR+','2000-2009',386943
44,0.9910575891,1436,'4 4BR+','2000-2009',25200
-9,-9.0,1436,'4 4BR+','2000-2009',-9
30,0.1637048545,1282,'3 3BR','2000-2009',26000
32,0.2459305042,956,'2 2BR','2000-2009',82000
45,0.28808322399999997,956,'2 2BR','2000-2009',45000
-9,-9.0,915,'2 2BR','2000-2009',-9
37,0.1949582868,1153,'3 3BR','2000-2009',65000
67,0.3095506997,1153,'3 3BR','2000-2009',44000
44,0.49297634770000004,1328,'4 4BR+','2000-2009',50000
24,0.3206524655,907,'3 3BR','1980-1989',37300
40,0.048027545199999994,867,'3 3BR','2000-2009',68000
64,0.2250309278,867,'3 3BR','2000-2009',36934
-9,-9.0,706,'2 2BR','1980-1989',-9
42,0.287925117,907,'3 3BR','1980-1989',64000
35,0.1967537691,935,'2 2BR','1980-1989',48500
32,0.159161382,849,'3 3BR','1990-1999',100000
68,0.1565070423,966,'2 2BR','1980-1989',0
34,2.6171136085,971,'2 2BR','2000-2009',0
43,0.1805557569,1802,'4 4BR+','2000-2009',138000
53,0.10202479240000001,1436,'4 4BR+','2000-2009',124500
45,0.1527156142,1436,'4 4BR+','1980-1989',200000
49,0.057997698499999986,1474,'4 4BR+','2000-2009',100000
51,0.17515897670000002,1528,'4 4BR+','1980-1989',123000
36,0.4107943168,956,'2 2BR','2000-2009',0
47,0.04501523019999999,991,'4 4BR+','2000-2009',127000
52,3.0260000000000002,1058,'3 3BR','2000-2009',3000
77,0.1704886541,1249,'4 4BR+','2000-2009',0
-9,-9.0,1058,'3 3BR','2000-2009',-9
78,0.2936543654,805,'2 2BR','2000-2009',0
48,0.1063199976,949,'3 3BR','1980-1989',92600
59,0.8053333333,760,'2 2BR','1980-1989',0
72,0.5299145299,949,'3 3BR','1990-1999',26000
61,0.9099496548999999,1438,'3 3BR','1980-1989',14000
54,0.055381159900000004,1438,'3 3BR','1990-1999',50000
40,0.2277265535,1217,'4 4BR+','2000-2009',110000
64,0.106234414,988,'3 3BR','1980-1989',2400
-9,-9.0,792,'2 2BR','1980-1989',-9
47,0.0901324356,1173,'3 3BR','1980-1989',47000
45,0.4890071419,2310,'4 4BR+','1980-1989',100000
28,0.6663804207999999,1054,'1 1BR','1980-1989',14000
33,0.4628005469,1012,'2 2BR','After 2010',60000
52,1.1267387944,589,'1 1BR','1980-1989',0
