,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
6164,72,0.6010909091,527,'2 2BR','1980-1989',0
6165,-9,-9.0,552,'1 1BR','1940-1959',-9
6166,57,0.2456205053,680,'3 3BR','1960-1979',42000
6167,60,0.0190451613,680,'3 3BR','-5',66500
6168,57,0.1613793103,680,'3 3BR','1960-1979',0
6169,46,0.1237818182,760,'4 4BR+','1990-1999',165000
6170,86,0.0946363636,879,'3 3BR','1940-1959',40450
6171,34,0.009000000000000001,576,'2 2BR','1960-1979',60000
6172,29,0.027999999999999997,527,'2 2BR','1960-1979',87000
6173,52,0.7056,679,'3 3BR','1960-1979',10000
6174,44,0.1028,794,'4 4BR+','1940-1959',0
6175,66,0.152195122,999,'4 4BR+','-5',0
6176,47,0.324,862,'3 3BR','1960-1979',0
6177,63,0.0507991361,862,'3 3BR','1980-1989',14000
6178,48,0.12888,521,'1 1BR','1960-1979',50000
6179,37,0.5538752363,700,'2 2BR','1960-1979',0
6180,78,0.0463636364,516,'2 2BR','1960-1979',0
6181,66,0.3033333333,436,'1 1BR','1940-1959',0
6182,52,0.06084,774,'3 3BR','1960-1979',100000
6183,23,0.20208333329999997,774,'3 3BR','1940-1959',28800
6184,48,0.048216704299999996,774,'3 3BR','1980-1989',44300
6185,50,0.074625,731,'4 4BR+','1940-1959',96000
6186,50,0.1159090909,657,'3 3BR','-5',88000
6187,-9,-9.0,610,'3 3BR','1960-1979',-9
6188,64,1.8441176471,705,'4 4BR+','1960-1979',4000
6189,60,0.24445714289999998,476,'2 2BR','1980-1989',35000
6190,17,3.248,610,'3 3BR','1960-1979',3000
6191,80,0.1200487508,866,'3 3BR','1960-1979',0
6192,30,0.1997142857,681,'2 2BR','1990-1999',42000
6193,33,0.33402739730000003,681,'2 2BR','1980-1989',25000
6194,36,0.2788,681,'2 2BR','1960-1979',30000
6195,30,0.1611428571,879,'3 3BR','1980-1989',0
6196,59,0.2912,681,'2 2BR','1990-1999',30000
6197,72,0.18461538460000002,1132,'4 4BR+','-5',0
6198,88,0.684375,517,'1 1BR','2000-2009',4200
6199,73,0.3848439822,631,'3 3BR','1960-1979',0
6200,22,0.2682,516,'2 2BR','1980-1989',20000
6201,47,0.7107145604,484,'2 2BR','1960-1979',13000
6202,88,0.1606956522,516,'2 2BR','1960-1979',0
6203,74,0.1644755245,680,'3 3BR','1980-1989',0
6204,-9,-9.0,504,'2 2BR','1940-1959',-9
6205,50,0.14831746029999998,746,'4 4BR+','1940-1959',44500
6206,26,1.0362694301,548,'2 2BR','1960-1979',0
6207,69,0.0836596523,995,'3 3BR','1960-1979',200000
6208,28,0.1784,497,'1 1BR','1940-1959',60000
6209,29,0.20800000000000002,947,'4 4BR+','1960-1979',62500
6210,43,-1.0,671,'2 2BR','1990-1999',0
6211,-9,-9.0,524,'2 2BR','1960-1979',-9
6212,51,0.312,661,'3 3BR','1980-1989',0
6213,82,0.8175,524,'2 2BR','1940-1959',0
6214,34,0.48239486810000004,524,'2 2BR','1960-1979',7015
6215,58,0.1989637306,524,'2 2BR','1960-1979',38600
6216,44,0.1392857143,840,'3 3BR','1990-1999',56000
6217,72,0.5354558611,705,'4 4BR+','1960-1979',475
6218,52,-1.0,636,'3 3BR','1960-1979',0
6219,21,0.16870588239999998,760,'4 4BR+','-5',51000
6220,40,0.152,516,'2 2BR','1960-1979',0
6221,58,0.2893251534,523,'2 2BR','-5',32600
6222,70,0.47,963,'3 3BR','1960-1979',0
6223,53,0.12422110550000001,1132,'4 4BR+','1960-1979',89550
6224,29,0.0648275862,516,'2 2BR','1960-1979',0
6225,56,0.5549245496999999,760,'4 4BR+','-5',0
6226,40,0.2195844156,680,'3 3BR','1990-1999',77000
6227,55,0.16636363640000001,760,'4 4BR+','2000-2009',88000
6228,78,0.4655172414,576,'2 2BR','-5',0
6229,40,0.1508571429,484,'1 1BR','-5',28000
6230,53,0.1677593922,863,'3 3BR','1960-1979',16443
6231,38,0.0525,774,'3 3BR','1940-1959',56000
6232,46,0.0597692308,774,'3 3BR','1980-1989',52000
6233,50,0.0260689655,952,'4 4BR+','-5',48000
6234,53,0.0879084698,629,'2 2BR','-5',12149
6235,26,0.19344,840,'3 3BR','1960-1979',50000
6236,70,0.2056140351,947,'3 3BR','1960-1979',0
6237,-9,-9.0,947,'3 3BR','1960-1979',-9
6238,58,0.0523357664,947,'3 3BR','1980-1989',45000
6239,38,0.260940919,516,'2 2BR','1960-1979',500
6240,61,0.843,702,'2 2BR','1960-1979',0
6241,67,0.14294117650000002,712,'3 3BR','1940-1959',0
6242,39,0.2538,712,'3 3BR','1940-1959',20000
6243,44,0.1062,679,'3 3BR','1960-1979',80000
6244,75,0.131558819,527,'2 2BR','1960-1979',0
6245,61,0.284,1095,'4 4BR+','1980-1989',0
6246,50,0.3077142857,840,'3 3BR','1990-1999',7200
6247,25,0.3607058824,840,'3 3BR','2000-2009',34000
6248,42,0.30833333329999996,1147,'3 3BR','1990-1999',36000
6249,32,0.092211838,1147,'3 3BR','1980-1989',38520
6250,38,0.0648,714,'4 4BR+','-5',60000
6251,87,0.7564364528,523,'2 2BR','1980-1989',0
6252,87,0.5136902329,523,'2 2BR','1960-1979',0
6253,45,0.0955384615,668,'3 3BR','1990-1999',130000
6254,66,1.2389705882,423,'1 1BR','1990-1999',0
6255,49,0.3305142857,546,'2 2BR','1940-1959',35000
6256,47,0.9066455696,548,'2 2BR','1960-1979',5056
6257,62,0.9067481983,655,'2 2BR','1960-1979',4000
6258,71,0.35929411759999996,845,'3 3BR','1940-1959',3000
6259,63,0.3447887324,760,'4 4BR+','-5',27200
6260,67,0.059026254800000004,680,'3 3BR','1940-1959',18664
6261,66,0.3325344518,516,'2 2BR','1960-1979',16400
6262,47,0.084416185,760,'4 4BR+','1940-1959',125000
6263,35,0.33024000000000003,825,'3 3BR','1990-1999',25000
6264,46,0.0556363636,668,'3 3BR','-5',52000
6265,29,0.2596,668,'3 3BR','1960-1979',60000
6266,53,0.136,821,'4 4BR+','1980-1989',0
6267,-9,-9.0,698,'2 2BR','1960-1979',-9
6268,58,0.14784,879,'3 3BR','-5',12000
6269,71,0.862289255,712,'3 3BR','-5',14735
6270,80,6.3580786026,679,'3 3BR','1960-1979',0
6271,42,0.304,484,'2 2BR','-5',18000
6272,63,0.2286,631,'3 3BR','-5',12000
6273,35,0.20709278350000002,918,'4 4BR+','-5',48000
6274,64,0.1705834018,1140,'3 3BR','-5',96960
6275,74,0.5714285714,779,'2 2BR','1960-1979',196
6276,19,0.5686350758,863,'3 3BR','1980-1989',18001
6277,59,0.2833333333,559,'1 1BR','1960-1979',0
6278,71,1.0773333333,497,'1 1BR','1980-1989',0
6279,56,0.04752,862,'3 3BR','1980-1989',50000
6280,-9,-9.0,862,'3 3BR','1940-1959',-9
6281,-9,-9.0,629,'2 2BR','1940-1959',-9
6282,39,0.0910434783,839,'3 3BR','1960-1979',46000
6283,88,0.2136,902,'3 3BR','1960-1979',0
6284,40,1.5748351647999999,788,'2 2BR','-5',0
6285,25,0.2463,972,'3 3BR','1940-1959',40000
6286,44,0.2834,1512,'3 3BR','1940-1959',40000
6287,34,0.25965,1512,'3 3BR','1940-1959',0
6288,47,0.055611952199999995,788,'2 2BR','1960-1979',11000
6289,-9,-9.0,863,'3 3BR','1960-1979',-9
6290,50,0.21288629739999998,863,'3 3BR','1980-1989',68600
6291,43,0.248,863,'3 3BR','1980-1989',30000
6292,49,0.11627027029999999,947,'4 4BR+','1980-1989',74000
6293,34,0.3893793103,839,'3 3BR','1980-1989',29000
6294,23,0.1338,601,'2 2BR','1990-1999',60000
6295,54,0.1299230769,527,'2 2BR','1940-1959',104000
6296,38,0.0792786885,705,'4 4BR+','1960-1979',61000
6297,62,0.050163934400000006,610,'3 3BR','1960-1979',61000
6298,46,0.9126819127,610,'3 3BR','1960-1979',0
6299,26,-1.0,610,'3 3BR','1990-1999',0
6300,45,0.2572924458,610,'3 3BR','1990-1999',0
6301,33,0.046971428600000004,680,'3 3BR','1940-1959',70000
6302,32,0.28752,680,'3 3BR','1960-1979',25000
6303,-9,-9.0,680,'3 3BR','2000-2009',-9
6304,55,0.2288975668,774,'3 3BR','-5',5000
6305,64,1.8489010988999999,879,'3 3BR','-5',0
6306,92,0.162195122,879,'3 3BR','1940-1959',0
6307,33,0.041244695899999996,671,'2 2BR','1960-1979',40000
6308,46,0.3226415094,999,'4 4BR+','2000-2009',0
6309,50,0.030271293300000002,862,'3 3BR','1990-1999',70000
6310,69,0.2724747586,839,'3 3BR','1960-1979',0
6311,48,0.1109907508,502,'2 2BR','1960-1979',24002
6312,42,0.46,841,'4 4BR+','1990-1999',6000
6313,77,0.2126137841,829,'3 3BR','1960-1979',0
6314,49,0.1445127482,829,'3 3BR','-5',60000
6315,39,0.2144921466,829,'3 3BR','2000-2009',95000
6316,-9,-9.0,714,'4 4BR+','-5',-9
6317,19,0.08937931029999999,523,'2 2BR','1940-1959',29000
6318,45,0.2633924051,1236,'4 4BR+','1980-1989',77000
6319,54,0.0760481928,810,'3 3BR','1940-1959',83000
6320,73,0.1125980618,773,'3 3BR','-5',0
6321,56,0.3596666667,1035,'4 4BR+','1960-1979',36000
6322,92,0.0678528347,840,'3 3BR','1960-1979',25000
6323,69,0.1553513514,788,'2 2BR','1960-1979',57124
6324,59,0.0364337349,840,'3 3BR','1980-1989',57671
6325,45,0.12084210529999999,840,'3 3BR','1990-1999',57000
6326,28,0.03792,840,'3 3BR','2000-2009',75000
6327,45,0.14064000000000002,631,'1 1BR','1940-1959',25000
6328,30,0.2088,929,'2 2BR','1980-1989',25000
6329,53,0.1157142857,886,'3 3BR','-5',96000
6330,32,0.1409302326,700,'2 2BR','1960-1979',110000
6331,62,0.2909461927,564,'1 1BR','1940-1959',37244
6332,66,0.04632989690000001,886,'3 3BR','1960-1979',78000
6333,46,0.1780645161,983,'4 4BR+','-5',52700
6334,88,0.18,610,'3 3BR','-5',0
6335,59,0.08884615380000001,610,'3 3BR','1960-1979',3000
6336,46,0.0149236531,610,'3 3BR','1990-1999',92000
6337,39,0.0123809524,637,'1 1BR','1960-1979',63000
6338,-9,-9.0,752,'2 2BR','1960-1979',-9
6339,62,0.2568602869,1159,'4 4BR+','1960-1979',0
6340,62,0.203751165,1095,'3 3BR','1940-1959',33000
6341,65,0.3841860465,668,'2 2BR','1980-1989',0
6342,78,0.1974757282,523,'2 2BR','1940-1959',0
6343,51,0.3090526316,668,'3 3BR','1990-1999',0
6344,57,0.2628398792,668,'3 3BR','1960-1979',40000
6345,68,0.07169329070000001,668,'3 3BR','1990-1999',0
6346,80,0.34285714289999997,679,'3 3BR','-5',0
6347,23,0.3237073171,957,'3 3BR','1960-1979',20500
6348,34,-1.0,610,'3 3BR','1960-1979',0
6349,37,0.2889,913,'3 3BR','1960-1979',40000
6350,32,0.3913142857,913,'3 3BR','1980-1989',12000
6351,-9,-9.0,913,'3 3BR','1960-1979',-9
6352,86,0.0641509434,731,'4 4BR+','-5',0
6353,51,0.2525,629,'2 2BR','1960-1979',24000
6354,29,0.2626285714,628,'2 2BR','1960-1979',35000
6355,39,0.009802816899999999,668,'3 3BR','1940-1959',71000
6356,60,0.0684,679,'3 3BR','1960-1979',0
6357,62,0.2195294118,679,'3 3BR','1960-1979',34000
6358,54,0.09184615380000001,769,'4 4BR+','1960-1979',26000
6359,52,0.162,527,'2 2BR','1960-1979',30000
6360,60,0.2082,984,'3 3BR','2000-2009',20000
6361,77,2.28,963,'3 3BR','-5',0
6362,46,0.0978640777,963,'3 3BR','1960-1979',97000
6363,92,0.0236,746,'2 2BR','1960-1979',0
6364,62,0.5172101449000001,788,'2 2BR','1960-1979',0
6365,59,0.06326975480000001,1006,'3 3BR','1940-1959',25000
6366,48,0.1718365728,527,'2 2BR','1960-1979',2000
6367,67,0.31145251399999996,548,'2 2BR','1940-1959',0
6368,-9,-9.0,423,'0 Studio','1940-1959',-9
6369,-9,-9.0,712,'3 3BR','-5',-9
6370,55,0.3826666667,863,'3 3BR','1990-1999',1000
6371,57,0.0348252289,863,'3 3BR','1990-1999',0
6372,64,0.0397037037,863,'3 3BR','-5',40000
6373,81,0.9454545455,671,'2 2BR','1960-1979',0
6374,62,0.112332838,668,'3 3BR','1960-1979',25000
6375,-9,-9.0,490,'2 2BR','1940-1959',-9
6376,45,0.2269950739,999,'4 4BR+','1940-1959',28000
6377,69,0.1639455782,521,'1 1BR','-5',0
6378,51,0.1250965251,975,'4 4BR+','-5',77000
6379,40,0.4070685834,601,'2 2BR','1960-1979',15000
6380,81,0.1074714042,601,'2 2BR','-5',0
6381,38,0.3190909091,698,'4 4BR+','1940-1959',30800
6382,31,0.5094545455,774,'3 3BR','1960-1979',1000
6383,73,0.1277586207,881,'4 4BR+','1960-1979',1200
6384,26,0.22277419350000002,863,'3 3BR','1960-1979',62000
6385,58,1.7483974359,863,'3 3BR','1960-1979',7488
6386,41,0.184109589,516,'2 2BR','1940-1959',55000
6387,61,0.48,698,'2 2BR','1980-1989',0
6388,66,0.24534532420000002,652,'2 2BR','1960-1979',0
6389,59,0.1592403214,652,'2 2BR','1960-1979',0
6390,-9,-9.0,1118,'3 3BR','1960-1979',-9
6391,42,0.1132413793,698,'2 2BR','1960-1979',87000
6392,78,27.94,577,'0 Studio','1960-1979',0
6393,83,0.36923076920000003,701,'1 1BR','1980-1989',0
6394,67,0.07181818179999999,698,'2 2BR','1960-1979',0
6395,-9,-9.0,698,'2 2BR','1960-1979',-9
6396,51,0.18574712640000002,862,'3 3BR','1960-1979',0
6397,56,0.0458128812,862,'3 3BR','1990-1999',35000
6398,42,0.0748,629,'2 2BR','1960-1979',30000
6399,39,0.039,679,'3 3BR','1960-1979',52000
6400,33,0.16210526320000002,679,'3 3BR','1990-1999',28500
6401,66,0.21642536199999998,527,'2 2BR','1990-1999',0
6402,88,0.156,712,'3 3BR','1960-1979',0
6403,39,0.0550909091,548,'2 2BR','1960-1979',44000
6404,48,0.1802,823,'3 3BR','1960-1979',54000
6405,36,0.24883570719999998,668,'2 2BR','1940-1959',0
6406,55,0.13123584189999998,823,'3 3BR','1960-1979',60000
6407,33,0.624,657,'3 3BR','1960-1979',12000
6408,41,0.0466,502,'2 2BR','1960-1979',60000
6409,67,0.1459615385,731,'4 4BR+','-5',32000
6410,73,0.3599579611,823,'3 3BR','1960-1979',6600
6411,84,0.23,919,'4 4BR+','1940-1959',12000
6412,58,0.0973830735,668,'2 2BR','-5',50000
6413,44,0.2711428571,607,'2 2BR','1940-1959',42000
6414,41,0.2048,902,'3 3BR','1960-1979',75000
6415,80,0.1116024618,902,'3 3BR','1960-1979',0
6416,46,5.32,657,'3 3BR','1940-1959',0
6417,48,0.0699674267,657,'3 3BR','1960-1979',53000
6418,65,0.8361904762000001,1333,'4 4BR+','1960-1979',0
6419,72,0.4197271773,680,'3 3BR','-5',0
6420,77,3.21,680,'3 3BR','1960-1979',0
6421,68,0.1496096633,668,'3 3BR','1940-1959',36030
6422,56,0.019763313600000002,947,'4 4BR+','1960-1979',101000
6423,-9,-9.0,733,'1 1BR','1960-1979',-9
6424,87,5.345806451600001,631,'1 1BR','1980-1989',0
6425,23,0.1125245902,746,'2 2BR','1980-1989',61000
6426,48,0.08777142859999999,999,'4 4BR+','-5',15000
6427,55,0.18783439489999998,671,'2 2BR','1960-1979',51000
6428,31,0.2229090909,593,'1 1BR','1960-1979',33000
6429,68,0.2223794602,947,'4 4BR+','1960-1979',0
6430,61,0.033159164,671,'2 2BR','1960-1979',70000
6431,32,0.0953571429,741,'3 3BR','1940-1959',56000
6432,75,0.3774602319,984,'3 3BR','1960-1979',0
6433,65,0.1739267428,984,'3 3BR','-5',24000
6434,75,0.1604571429,656,'1 1BR','1990-1999',11000
6435,51,0.1280267559,984,'3 3BR','2000-2009',59800
6436,80,0.0823529412,668,'3 3BR','1960-1979',0
6437,56,0.14408108109999998,668,'3 3BR','1980-1989',147500
6438,36,0.1350291262,668,'3 3BR','1980-1989',103000
6439,37,0.16741463410000001,610,'3 3BR','1960-1979',41000
6440,65,10.577142857,476,'2 2BR','1990-1999',0
6441,32,0.12655999999999998,657,'3 3BR','-5',75000
6442,57,0.10570719599999999,411,'1 1BR','1960-1979',40000
6443,33,0.19962352940000003,823,'3 3BR','-5',85000
6444,69,0.1978867925,1644,'4 4BR+','1960-1979',0
6445,-9,-9.0,698,'2 2BR','1960-1979',-9
6446,47,0.0945315488,913,'3 3BR','1960-1979',26150
6447,69,1.7763313609,704,'3 3BR','1960-1979',0
6448,60,0.0394214876,704,'3 3BR','1960-1979',40000
6449,35,0.3634285714,657,'3 3BR','-5',28000
6450,-9,-9.0,429,'0 Studio','1980-1989',-9
6451,50,0.0450666667,680,'3 3BR','1940-1959',45000
6452,28,0.1572507553,516,'2 2BR','1960-1979',25980
6453,49,0.0538513061,680,'3 3BR','1980-1989',22000
6454,83,0.13535999999999998,823,'3 3BR','1940-1959',0
6455,71,0.1156363636,823,'3 3BR','1990-1999',14000
6456,72,0.0737463908,1457,'3 3BR','1940-1959',0
6457,35,0.16255999999999998,773,'3 3BR','-5',75000
6458,33,0.1224,668,'2 2BR','1940-1959',20000
6459,-9,-9.0,610,'3 3BR','-5',-9
6460,47,0.2155714286,705,'4 4BR+','1990-1999',56000
6461,64,2.6368089573,490,'2 2BR','-5',0
6462,-9,-9.0,610,'3 3BR','1990-1999',-9
6463,51,0.2223582711,705,'4 4BR+','1990-1999',43000
6464,75,0.1566666667,610,'3 3BR','1960-1979',0
6465,66,0.0511197663,610,'3 3BR','1940-1959',15000
6466,71,0.11921172699999999,947,'4 4BR+','1980-1989',0
6467,27,0.2352,681,'2 2BR','1940-1959',45000
6468,37,0.1866666667,490,'2 2BR','1960-1979',36000
6469,75,0.0790588235,793,'2 2BR','-5',22000
6470,44,0.0768911917,793,'2 2BR','1960-1979',57900
6471,38,0.3671111111,1140,'3 3BR','1960-1979',54000
6472,73,0.1868571429,564,'2 2BR','1960-1979',7000
6473,-9,-9.0,1398,'3 3BR','-5',-9
6474,70,0.516,884,'4 4BR+','1960-1979',0
6475,-9,-9.0,505,'1 1BR','1960-1979',-9
6476,64,0.3774373259,657,'3 3BR','1960-1979',0
6477,49,0.3482526316,1749,'4 4BR+','1960-1979',95000
6478,40,0.09924,863,'3 3BR','1960-1979',20000
6479,50,0.079245283,671,'2 2BR','1990-1999',53000
6480,66,2.0260623229,671,'2 2BR','1940-1959',0
6481,36,0.12264000000000001,863,'3 3BR','1990-1999',50000
6482,40,0.0300923077,863,'3 3BR','1980-1989',65000
6483,63,0.5445517241,863,'3 3BR','1990-1999',2900
6484,66,0.364,661,'3 3BR','1960-1979',0
6485,36,0.2623728814,731,'4 4BR+','-5',59000
6486,45,0.2445326631,902,'3 3BR','1960-1979',85000
6487,38,0.0647599298,1033,'4 4BR+','-5',14000
6488,78,0.439391635,1215,'2 2BR','1960-1979',30000
6489,46,0.1245851417,913,'3 3BR','-5',20002
6490,49,0.142,913,'3 3BR','1960-1979',60000
6491,70,0.2309589041,913,'3 3BR','-5',0
6492,58,0.11072727269999999,972,'3 3BR','1960-1979',11000
6493,29,0.10226086960000001,629,'2 2BR','1940-1959',46000
6494,35,0.6648,975,'4 4BR+','1960-1979',0
6495,36,0.1107,862,'3 3BR','1960-1979',0
6496,69,0.1890356671,951,'4 4BR+','1940-1959',0
6497,68,0.23708206690000003,652,'2 2BR','-5',0
6498,58,0.0595275591,825,'3 3BR','1960-1979',113000
6499,61,0.0642531646,825,'3 3BR','1960-1979',79000
6500,68,0.3232258065,513,'1 1BR','1960-1979',0
6501,92,3.0084507042000004,513,'1 1BR','-5',0
6502,52,0.11441379310000001,834,'4 4BR+','-5',58000
6503,47,0.02808,773,'3 3BR','1980-1989',100000
6504,17,0.07991489360000001,1537,'3 3BR','1960-1979',20000
6505,25,0.1543783784,516,'2 2BR','1960-1979',37000
6506,52,0.15972413789999998,521,'1 1BR','-5',29000
6507,61,0.0276705882,862,'3 3BR','1940-1959',85000
6508,58,0.0135824176,862,'3 3BR','1960-1979',55000
6509,29,0.0392,629,'2 2BR','1960-1979',30000
6510,76,0.1078787879,576,'2 2BR','1940-1959',0
6511,64,0.2126666667,862,'3 3BR','-5',0
6512,46,0.08438709679999999,516,'2 2BR','-5',0
6513,68,0.1058709677,661,'3 3BR','1960-1979',24000
6514,62,0.0921161826,1140,'3 3BR','1960-1979',0
6515,35,0.1539069767,1140,'3 3BR','1980-1989',86000
6516,76,0.9363586054,1332,'4 4BR+','1960-1979',2880
6517,75,0.0390647482,576,'2 2BR','1940-1959',25000
6518,40,0.2498,629,'2 2BR','1960-1979',120000
6519,47,0.2120816327,862,'3 3BR','1990-1999',49000
6520,50,0.19299867899999998,680,'3 3BR','1940-1959',38500
6521,34,0.16986706059999998,456,'1 1BR','-5',0
6522,73,0.0820789409,564,'2 2BR','1960-1979',0
6523,26,0.2632075472,564,'2 2BR','1960-1979',20000
6524,40,0.1002206897,874,'4 4BR+','1940-1959',145000
6525,45,0.3169306931,1280,'4 4BR+','-5',32000
6526,76,0.1678756477,769,'4 4BR+','1940-1959',0
6527,64,0.34120303840000005,823,'3 3BR','1940-1959',0
6528,43,0.1469690722,476,'2 2BR','1940-1959',48500
6529,55,0.1860028182,610,'3 3BR','1990-1999',22200
6530,43,0.21775,610,'3 3BR','1990-1999',48000
6531,66,0.0875757576,1000,'4 4BR+','1960-1979',6000
6532,41,0.03765,679,'3 3BR','1990-1999',30000
6533,45,0.08965714289999999,913,'4 4BR+','1940-1959',0
6534,54,0.798084597,422,'0 Studio','1980-1989',0
6535,52,0.1592,468,'1 1BR','1960-1979',15000
6536,61,0.1782051282,810,'3 3BR','-5',18720
6537,22,0.35328000000000004,622,'2 2BR','1960-1979',25000
6538,53,0.3924,879,'3 3BR','1940-1959',50000
6539,75,0.19257142859999998,972,'3 3BR','1990-1999',30000
6540,92,0.1804878049,746,'2 2BR','1960-1979',0
6541,67,0.0533617021,834,'1 1BR','1960-1979',10000
6542,51,0.2585,834,'1 1BR','1940-1959',19800
6543,61,0.0512592593,1068,'4 4BR+','1940-1959',81000
6544,62,0.6323076923,788,'2 2BR','-5',0
6545,26,0.6157246606,700,'2 2BR','1960-1979',19000
6546,34,0.07200000000000001,952,'4 4BR+','1990-1999',122000
6547,43,0.21095238100000002,840,'3 3BR','1990-1999',35000
6548,26,0.07488888889999999,984,'3 3BR','2000-2009',54000
6549,92,1.6051006711000002,785,'2 2BR','1960-1979',0
6550,63,0.6881972497,1159,'4 4BR+','1960-1979',0
6551,17,2.5332,984,'3 3BR','1960-1979',10000
6552,80,0.3464052288,1159,'4 4BR+','1960-1979',0
6553,92,0.5045891142,594,'1 1BR','2000-2009',0
6554,82,11.43,724,'2 2BR','1990-1999',0
6555,80,0.1094977759,928,'2 2BR','1960-1979',0
6556,24,0.1627667781,918,'4 4BR+','-5',60000
6557,72,0.12679245279999998,610,'3 3BR','1940-1959',0
6558,52,-1.0,610,'3 3BR','1960-1979',0
6559,42,0.1365981308,705,'4 4BR+','2000-2009',107000
6560,48,0.4678153846,610,'3 3BR','1990-1999',65000
6561,73,0.2170909091,610,'3 3BR','1940-1959',0
6562,63,0.0793485342,476,'2 2BR','1990-1999',45400
6563,-9,-9.0,636,'3 3BR','1940-1959',-9
6564,36,0.3141013825,636,'3 3BR','1980-1989',21700
6565,29,0.11725714289999999,490,'2 2BR','1980-1989',35000
6566,42,0.2163076923,637,'1 1BR','-5',39000
6567,50,0.0824,984,'3 3BR','1990-1999',75000
6568,-9,-9.0,490,'2 2BR','-5',-9
6569,26,0.1313898305,636,'3 3BR','1940-1959',59000
6570,84,1.0,484,'1 1BR','1940-1959',0
6571,64,0.25476923079999997,516,'2 2BR','-5',7000
6572,23,0.2667692308,516,'2 2BR','1960-1979',26000
6573,57,0.2324343257,402,'1 1BR','1960-1979',24000
6574,47,0.0517333333,862,'3 3BR','1960-1979',45000
6575,34,0.2756571429,769,'4 4BR+','1940-1959',35000
6576,63,0.07224,712,'3 3BR','1960-1979',50000
6577,59,2.2661448141,712,'3 3BR','1960-1979',2
6578,38,0.4334693878,671,'2 2BR','1960-1979',4900
6579,63,0.0361983471,671,'2 2BR','1960-1979',47000
6580,54,0.9346153845999999,523,'2 2BR','1940-1959',0
6581,-9,-9.0,668,'3 3BR','1960-1979',-9
6582,84,0.08749536179999999,714,'4 4BR+','1960-1979',0
6583,75,0.24846153850000002,714,'4 4BR+','-5',0
6584,51,0.0816360188,714,'4 4BR+','1960-1979',72190
6585,66,0.050387135199999995,610,'3 3BR','1960-1979',30000
6586,38,0.0682666667,610,'3 3BR','2000-2009',135000
6587,55,0.45890909090000004,863,'3 3BR','1960-1979',30000
6588,72,0.1137,863,'3 3BR','1960-1979',0
6589,64,16.622754491,863,'3 3BR','1990-1999',0
6590,-9,-9.0,863,'3 3BR','1980-1989',-9
6591,36,0.11355587810000001,863,'3 3BR','1980-1989',68900
6592,23,0.2908,863,'3 3BR','1980-1989',30000
6593,76,0.0431147541,1035,'4 4BR+','1960-1979',0
6594,73,0.09,1035,'4 4BR+','1960-1979',0
6595,63,0.196529745,959,'4 4BR+','1940-1959',0
6596,80,1.0555490311,773,'3 3BR','1960-1979',0
6597,74,0.0189936688,607,'2 2BR','-5',0
6598,65,0.023357209599999998,1299,'4 4BR+','-5',7100
6599,67,0.128439368,999,'4 4BR+','1960-1979',40000
6600,72,0.053549168,731,'4 4BR+','1940-1959',1600
6601,62,0.0497971919,657,'3 3BR','1940-1959',64000
6602,79,0.10400000000000001,548,'2 2BR','1940-1959',0
6603,65,1.3538461538,527,'2 2BR','1960-1979',0
6604,24,0.0907894737,1006,'3 3BR','1940-1959',21000
6605,22,3.6141176470999996,746,'2 2BR','-5',1700
6606,-9,-9.0,476,'2 2BR','1990-1999',-9
6607,70,0.2438709677,947,'3 3BR','1990-1999',16000
6608,41,0.0717362637,490,'2 2BR','1960-1979',91000
6609,84,0.029982119100000003,1237,'4 4BR+','1960-1979',0
6610,65,0.0579229978,829,'3 3BR','1960-1979',6000
6611,42,0.0440649792,863,'3 3BR','-5',56000
6612,43,0.2679792746,863,'3 3BR','1990-1999',32000
6613,51,0.2368695652,657,'3 3BR','1960-1979',46000
6614,74,0.7214545455,972,'3 3BR','1960-1979',0
6615,-9,-9.0,712,'3 3BR','1940-1959',-9
6616,48,0.0502820026,657,'3 3BR','-5',30000
6617,74,0.08125,411,'1 1BR','1940-1959',0
6618,92,0.1573028571,731,'4 4BR+','2000-2009',53000
6619,-9,-9.0,679,'3 3BR','1960-1979',-9
6620,62,0.09184357539999999,679,'3 3BR','1940-1959',3500
6621,37,0.15753191490000001,679,'3 3BR','1990-1999',47000
6622,41,0.08623255810000001,679,'3 3BR','1990-1999',86000
6623,71,0.088137931,679,'3 3BR','1980-1989',0
6624,26,-1.0,527,'2 2BR','1990-1999',16640
6625,30,0.1883076923,769,'4 4BR+','1960-1979',13000
6626,26,0.0272,679,'3 3BR','1960-1979',30000
6627,25,0.0998181818,769,'4 4BR+','1960-1979',22000
6628,37,0.142,1436,'3 3BR','1960-1979',24000
6629,33,0.1637142857,527,'2 2BR','-5',42000
6630,34,0.0452307692,823,'3 3BR','-5',26000
6631,54,0.5855,823,'3 3BR','2000-2009',12000
6632,31,0.1604444444,773,'3 3BR','1960-1979',27000
6633,42,0.109,823,'3 3BR','1960-1979',60000
6634,36,0.1128333333,823,'3 3BR','-5',72000
6635,52,0.6109090909,663,'2 2BR','2000-2009',0
6636,40,0.3469565217,801,'3 3BR','1960-1979',0
6637,39,0.1299428571,581,'2 2BR','1990-1999',35000
6638,32,0.71325,947,'4 4BR+','-5',48000
6639,64,0.1747035573,671,'2 2BR','1940-1959',30360
